round_epochs,val_loss,val_acc,loss,acc,first_layer,second_layer,third_layer,batch_size,epochs
80,0.09568874700668117,0.9745011086474501,0.10337511360021459,0.9643196948475207,128,128,64,64,80
20,0.569789055511851,0.7339246118412314,0.5972121956232727,0.698382492126679,8,32,32,64,20
320,0.03358974783555367,0.9900221729490022,0.02337817803422232,0.9914367269267365,512,512,32,128,320
40,0.1699588799192477,0.9478935698447893,0.19723942651848472,0.9238820167295599,256,16,256,128,40
10,0.6226373477415605,0.7305986638079726,0.6427765873134079,0.6969552806283495,64,16,16,512,10
80,0.08286613657938403,0.9733924611973392,0.09239078552012893,0.9695528074177416,512,32,512,128,80
20,0.5380194933874379,0.7649667404443355,0.5619320615941745,0.7074215027063263,64,512,256,128,20
20,0.5762550808373682,0.7317073240777077,0.6080535184645176,0.6979067555844046,512,128,32,512,20
20,0.5850174615362003,0.7305986694908988,0.6132461137708088,0.6969552811954727,512,8,128,128,20
80,0.12227233781782856,0.974501108515289,0.15510997342053875,0.9514747852376254,256,16,16,128,80
10,0.5478273760981676,0.7328159643911205,0.5792581787798997,0.6983824930907884,512,64,8,128,10
10,0.5975623761206668,0.7317073169410097,0.6215443036649252,0.6950523310565132,8,16,8,64,10
320,0.0398912553710578,0.9889135254988913,0.03189490527290316,0.9881065654595844,16,32,128,64,320
10,0.5775582483100257,0.7317073169410097,0.6034876015161357,0.6983824922401036,64,128,8,128,10
40,0.3893138839638154,0.8381374758521628,0.40538135457333785,0.8192197902785608,512,128,128,256,40
40,0.4570882437366604,0.8070953362796893,0.46470279476962467,0.7901998100453167,512,32,512,512,40
160,0.2168998767491719,0.9323725050145929,0.23120939489152748,0.9153187436562964,16,8,32,256,160
10,0.5799862081618636,0.7317073169410097,0.6193684729704054,0.6979067554142677,64,32,16,128,10
160,0.061091182162848916,0.9855875830163977,0.06588057161696063,0.9795432921027593,64,16,16,64,160
20,0.5473931097402805,0.746119733924612,0.5788148467479491,0.7083729776623814,8,256,64,64,20
20,0.3406433722793131,0.852549889135255,0.3754339148099937,0.8363463368787866,256,128,128,64,20
80,0.09348740251301199,0.9811529933481153,0.10183840332203656,0.9686013313841525,64,16,64,64,80
40,0.5830700997502735,0.7339246098588152,0.6085910672352044,0.6979067556978293,16,8,64,256,40
20,0.5350535597214413,0.7361419067414531,0.5794903028022664,0.7131303522725201,64,256,256,128,20
40,0.24216674930703086,0.9024390243902439,0.2626865028087351,0.8929590860737947,128,32,256,128,40
320,0.07553113618671498,0.9878048654934783,0.08481215589903969,0.9795432926698825,256,128,32,512,320
20,0.4497297806644651,0.802660753880266,0.5098949089773942,0.7564224542945368,128,32,256,128,20
160,0.04413196875686921,0.9844789356984479,0.040757540647085796,0.9838249286393911,128,512,128,64,160
320,0.1114893780975807,0.9811529807928132,0.10120776597655012,0.9757373932426482,32,32,512,512,320
20,0.5771954374144188,0.7317073240777077,0.6055710667887831,0.6979067560948155,512,256,512,512,20
160,0.10810708279355931,0.9678492119201271,0.09676625960276991,0.9690770687771115,512,16,512,512,160
160,0.10307539547659342,0.9733924611973392,0.10572504618698704,0.9695528064536323,32,64,8,128,160
160,0.11333462325009433,0.9711751672222451,0.1278388975250165,0.9557564230219281,64,256,16,256,160
80,0.5733518844961856,0.7317073111259224,0.6048342455125332,0.6983824928072268,8,8,8,512,80
40,0.5267426318709972,0.77937915399175,0.5523425583948304,0.7326355848167194,16,256,64,256,40
320,0.07109083405421208,0.9833702886448202,0.0695896242611415,0.9814462416745956,256,32,128,512,320
80,0.4547541347020481,0.7982261615687621,0.4835182584885979,0.7773549007189829,8,128,32,256,80
10,0.5589035212861461,0.7305986694908988,0.6011373451162133,0.6955280678823491,128,16,16,128,10
160,0.03762113917495089,0.9855875831485588,0.032752263569738274,0.9876308277830638,512,512,64,64,160
160,0.12115938948289783,0.972283816522611,0.12373510643230179,0.963368221025712,128,128,8,256,160
10,0.5971558836769899,0.7305986693587377,0.62217184240539,0.697431017907884,256,16,16,256,10
10,0.5783486630594122,0.7317073158837211,0.6069673433063373,0.6983824929773638,64,8,512,256,10
320,0.04668124211733198,0.9933481152993349,0.04549745509629585,0.9828734541370344,8,256,64,64,320
10,0.5888250174120631,0.7317073239455466,0.6216818794083527,0.6983824934877746,256,128,16,512,10
80,0.5669594301352744,0.7328159715278185,0.5951501449780958,0.6993339681602682,16,32,16,512,80
10,0.5879522458941339,0.7317073169410097,0.6310198337094881,0.6960038052753081,8,256,128,128,10
320,0.10881857184110882,0.9866962324489247,0.09713291225832604,0.9790675552769234,8,8,256,256,320
80,0.07579070413918823,0.9789356984478935,0.08411552048120807,0.9738344427067024,128,16,128,64,80
40,0.5587941790102855,0.7328159715278185,0.5837936797786281,0.7045670790858318,128,512,512,512,40
20,0.5904543444745557,0.7305986766275968,0.6141527527065985,0.6988582305971721,256,8,64,512,20
20,0.5959718878940574,0.7339246060261441,0.6249624703409102,0.6983824934877746,64,128,128,512,20
80,0.26341762666295215,0.9024390243902439,0.2759989800904616,0.8862987638200385,16,16,256,128,80
160,0.10119876729741593,0.9789356991086989,0.11120242410677031,0.971455755741907,512,8,256,512,160
80,0.056229169453657385,0.9844789356984479,0.07611788733092294,0.9690770694576594,256,64,128,64,80
160,0.1941392563465165,0.9501108531148365,0.18923525707875968,0.9443387249103622,128,128,256,512,160
80,0.4570886902428519,0.803769397894189,0.4690736192504527,0.7816365362915053,8,128,128,256,80
160,0.08785817803538296,0.9778270509977827,0.0954857551263243,0.9700285438465913,8,128,64,64,160
20,0.59026114018159,0.7339246060261441,0.6111128993197694,0.6979067559813908,128,8,32,512,20
40,0.5221082503409713,0.7494456761427835,0.5466812474176387,0.7131303514785476,8,64,8,128,40
320,0.05009090184686321,0.9855875831485588,0.03940529191244454,0.9852521411018299,128,64,256,128,320
10,0.5869721987691529,0.7317073169410097,0.6059144726262333,0.6964795425548427,8,128,256,64,10
20,0.5766934714137583,0.7350332592913422,0.6096064273682693,0.6983824928072268,8,128,16,128,20
10,0.5978964210349546,0.7305986638079726,0.6289037708210786,0.6974310180213086,8,128,128,512,10
320,0.1582025312002905,0.9733924617259836,0.14816072798705351,0.9590865838085323,32,32,64,512,320
160,0.10013230059898878,0.9700665188470067,0.10015281676877463,0.9695528074177416,32,16,32,128,160
80,0.5783614432996762,0.7350332661637181,0.603824431050062,0.697431017907884,8,16,8,512,80
320,0.04958176475736889,0.9800443458980045,0.0404982147516805,0.9866793532807071,512,128,512,128,320
10,0.5652636777270924,0.7305986694908988,0.5996892225390724,0.6969552804582125,256,512,32,128,10
10,0.7312478022670534,0.7195122026551325,0.8028684845433476,0.6879162701621269,16,16,8,512,10
10,0.5865595343371981,0.7328159585760332,0.6143379626559939,0.6979067555276923,256,64,512,512,10
20,0.4638512782141269,0.8015521064301552,0.4920153655856139,0.7825880116445467,32,64,64,64,20
320,0.04542538748347839,0.9866962305986696,0.04806640856216115,0.982397715779966,512,16,64,64,320
80,0.13697535235707353,0.9634146341463414,0.15278055323916997,0.9429115134120328,32,64,512,128,80
20,0.5863542437817728,0.7328159715278185,0.616841493449134,0.6988582308807336,32,256,16,512,20
10,0.6121059845133525,0.7317073111259224,0.6509253415008821,0.694100856270595,128,512,256,512,10
20,0.4587304976060491,0.811529933481153,0.49975835108734334,0.7649857278214989,256,512,64,128,20
80,0.3994029130613196,0.82483370737596,0.4230496690570457,0.8035204571615958,128,8,512,512,80
160,0.06547336802795166,0.9789356984478935,0.06102045501035582,0.975261655849689,128,64,512,128,160
20,0.5647524942844248,0.7339246098588152,0.5997354874261553,0.6988582303136105,64,128,128,256,20
20,0.5719194239100437,0.7328159643911205,0.5974899173690295,0.6993339675931449,16,512,128,128,20
80,0.2957210296934301,0.8858093154139635,0.3135054484931318,0.8615604184220566,256,512,512,512,80
40,0.5708579635144337,0.7317073168088486,0.5954053450719614,0.7002854426626247,16,512,64,256,40
80,0.18571810946364095,0.934589800443459,0.18023494212089777,0.9319695524098645,16,256,16,128,80
10,0.5684164956773728,0.7317073177339761,0.6017081286655394,0.6969552806283495,512,64,512,256,10
40,0.13759490454408388,0.9578713967636261,0.17532531488917194,0.9372026637324143,256,64,8,64,40
40,0.4553045298730719,0.8004434588478833,0.47986642011112535,0.7716460510393646,16,128,512,128,40
10,0.582089955817305,0.7317073158837211,0.6120404119042415,0.6993339675931449,256,16,8,256,10
160,0.38812600925333485,0.8447893483940091,0.3936298909808884,0.8168411036540394,16,32,512,512,160
10,0.4790965811640619,0.7882483370288248,0.48708763900084456,0.7716460520034739,256,8,256,64,10
20,0.5744473628881501,0.7328159642589595,0.6051230266704433,0.6969552813088973,8,128,64,256,20
40,0.5585587438352885,0.7305986638079726,0.5900643668664738,0.6969552813656097,128,512,8,512,40
320,0.06828514552631822,0.9889135258953746,0.06941371226061195,0.982873454420596,256,64,128,512,320
10,0.5958898425630879,0.7305986694908988,0.6220978026045265,0.6955280678823491,16,8,64,128,10
20,0.5849339962005615,0.7317073240777077,0.6118358398028264,0.6983824934877746,256,8,32,512,20
320,0.197453705275931,0.9456762634465541,0.18214806786726817,0.9352997143307149,8,512,128,512,320
40,0.5545242539794905,0.7572062086900427,0.5613196140011644,0.7150333018443564,32,128,128,256,40
20,0.5964070857232003,0.7350332662958792,0.6283648928271147,0.7002854423790631,64,256,16,512,20
320,0.04757395743530764,0.9822616407982262,0.043637393884268634,0.9828734541370344,512,128,256,64,320
160,0.13375218047403178,0.9667405774218015,0.12808809345047548,0.9576593723102029,128,128,512,512,160
40,0.4871598384993568,0.7937915741472181,0.5099523452267434,0.7392959087151328,16,8,32,64,40
160,0.07713084205047552,0.9789356984478935,0.06765553665008009,0.9719314937019893,64,512,8,64,160
40,0.36626486153137394,0.8503325942350333,0.3885715149562774,0.8258801142336867,128,16,8,128,40
320,0.07428633158989333,0.983370288116176,0.08744488381466108,0.9795432923863209,128,128,8,128,320
160,0.11791617626493628,0.9722838144080338,0.1295856801273707,0.9643196958116301,512,8,128,512,160
40,0.4975943393559255,0.7849223945463312,0.5184806056753098,0.7521408183250282,32,512,16,128,40
40,0.12401306084016474,0.9711751661649565,0.1577728235656369,0.9486203621275419,512,32,512,64,40
20,0.578514941383624,0.7317073168088486,0.609384953181705,0.6974310177377471,32,16,128,256,20
80,0.06355876129062768,0.9811529933481153,0.08707004170209084,0.9690770690606731,512,32,64,64,80
320,0.05452834386915431,0.9822616435736088,0.039898414154148014,0.9876308277830638,512,256,512,256,320
320,0.036008670826973246,0.9900221728168411,0.019475623144707035,0.9938154138915318,512,256,64,128,320
40,0.40773292834108527,0.827050997650544,0.41403500981040503,0.80732635658883,8,8,256,64,40
80,0.2043059264906494,0.9368070953436807,0.2148586716768744,0.9310180773403847,128,16,8,128,80
320,0.03171095625392085,0.991130820266952,0.032476959968044235,0.9909609898173389,256,8,16,64,320
320,0.04124951881342082,0.9866962305986696,0.028180513309437133,0.9895337773549001,64,512,64,64,320
160,0.5694421920966679,0.7339246060261441,0.5996539389712826,0.7002854427760493,8,16,16,512,160
10,0.5837488597353916,0.7317073240777077,0.6112311222119972,0.6974310180213086,512,32,128,512,10
40,0.4211955463674803,0.8303769427762592,0.46392026288411825,0.7906755474382758,512,512,32,256,40
80,0.4598646745449159,0.811529937049502,0.47068308627004285,0.6998097057800765,16,512,8,256,80
160,0.07040612016310978,0.9778270509977827,0.0764905075612633,0.9738344439543734,8,64,64,64,160
320,0.03663464077230039,0.9889135254988913,0.02941787566858513,0.9895337766743523,64,64,32,64,320
20,0.5599429637788405,0.7317073158837211,0.5851267459957402,0.7021883919508994,256,64,256,256,20
20,0.5879449195449474,0.7317073158837211,0.6142959172786927,0.6974310180213086,16,16,32,256,20
320,0.03975670120602436,0.9866962305986696,0.03294327244743861,0.9919124646032571,64,64,128,128,320
80,0.07756071602574606,0.9800443458980045,0.09079302512782739,0.9705042812395505,512,16,16,64,80
20,0.5919854399105926,0.7283813818595362,0.6174472265307048,0.6960038058424314,32,64,8,512,20
160,0.045230529607663925,0.9855875831485588,0.042244999165284305,0.9857278782112274,256,512,256,128,160
20,0.5670181800943784,0.7317073158837211,0.604422543414086,0.6983824925236652,128,64,64,256,20
10,0.5976697000325916,0.7283813690399119,0.6262008500144552,0.6969552806283495,64,8,64,512,10
10,0.5789479176511786,0.7328159643911205,0.606697877739635,0.6955280687330339,32,32,32,64,10
10,0.6053198865406265,0.7305986693587377,0.6368015850872,0.6964795428384042,8,128,512,256,10
80,0.09022324124532866,0.9700665188470067,0.09210937557392865,0.9647954325240414,64,8,512,64,80
320,0.03903266661562967,0.9900221729490022,0.03541147212660052,0.9890580402455026,64,512,32,128,320
160,0.053453293356408436,0.9800443458980045,0.05045094824866609,0.9781160802074436,128,32,256,64,160
320,0.08019696780689012,0.98004434166885,0.045723964907689735,0.9866793535642687,16,128,128,256,320
20,0.5774107258229986,0.7328159643911205,0.6035022558653276,0.6979067548471445,16,8,16,64,20
10,0.5841332818742866,0.7305986694908988,0.6081233838986034,0.6945765942306773,32,64,8,64,10
320,0.0802632168001452,0.9811529807928132,0.07713991277394808,0.9809705045651981,512,8,16,512,320
10,0.5872591978430484,0.7350332592913422,0.6411499368021536,0.6960038065229791,512,512,128,128,10
10,0.5743297672853237,0.7317073169410097,0.6044590299068237,0.6969552810253358,512,32,32,128,10
20,0.2813285189761291,0.876940133037694,0.3462971800231117,0.8539486198511496,128,256,512,64,20
160,0.4043342665399522,0.8203991179719997,0.4192673480590109,0.8101807796989136,16,8,256,512,160
160,0.2091659580392478,0.9379157443797245,0.19796053672494715,0.9329210271957826,32,64,512,512,160
10,0.5925612540837137,0.7317073158837211,0.6237233287941037,0.6969552802313633,128,64,512,256,10
160,0.0546787932965318,0.9844789356984479,0.04710035529395266,0.9833491915299936,32,256,64,64,160
40,0.2815951116201354,0.8880266074066416,0.3141412955312702,0.8691722168228265,256,256,16,128,40
160,0.06849120329330342,0.9767184035476718,0.05342821507483409,0.9804947668886774,16,64,512,64,160
10,0.5989111911695443,0.7317073111259224,0.6317432268702564,0.6969552803447879,32,64,512,512,10
320,0.04358557274693132,0.9900221729490022,0.033560051287672386,0.9928639393891753,64,64,8,64,320
10,0.5469348268736228,0.7361419067414531,0.5791894382346141,0.705994290527449,256,32,8,64,10
320,0.08437577203874314,0.977827051526427,0.07991222982657285,0.9776403428144845,128,32,128,512,320
10,0.5846169947124109,0.7350332592913422,0.6152619548801237,0.6974310180213086,8,8,256,64,10
160,0.1251840372704085,0.9711751538739765,0.12716377038086857,0.9628924826686435,512,256,8,512,160
40,0.47350275761008,0.7982261639476615,0.4977482431111848,0.7592768792194146,32,16,32,128,40
20,0.5746348535935261,0.7350332563837986,0.6112894754995061,0.7017126552384882,32,512,512,256,20
20,0.581427897291543,0.7317073169410097,0.6032632127701952,0.6979067551307061,64,512,16,128,20
160,0.5853840395510858,0.7305986694908988,0.6134232329142649,0.696955281422322,512,512,8,128,160
20,0.21474092703172215,0.9290465631929047,0.2733987996852704,0.8839200764582568,512,256,512,64,20
10,0.5692227505263098,0.7317073169410097,0.6054491594674812,0.698858229519638,32,512,64,64,10
40,0.4700675101211489,0.7993348115299335,0.48976892955976936,0.7588011415428938,16,8,8,64,40
80,0.08921577389911643,0.9767184035476718,0.10254873280775877,0.9647954332045892,256,8,32,64,80
20,0.5728445417865152,0.7339246098588152,0.6031871876412636,0.6979067559813908,128,256,32,256,20
320,0.0735782670670761,0.9778270467686283,0.05586782175086999,0.9885823025689819,32,64,128,256,320
20,0.536888917243137,0.7782705074667666,0.5586530174049845,0.7174119879584671,256,16,512,256,20
20,0.58427302588909,0.7317073169410097,0.616213832153353,0.6983824930907884,16,32,256,128,20
320,0.09208878760170315,0.9745011086474501,0.05842575399678282,0.980494767172239,8,16,256,128,320
80,0.2370669721334578,0.9312638579609653,0.24780989728237082,0.9129400567482132,16,8,16,64,80
10,0.5978322031756991,0.7317073169410097,0.6190653472259768,0.6950523317370609,16,256,32,128,10
80,0.08243019748768231,0.9711751662971175,0.0952639265374044,0.9643196948475207,16,512,512,64,80
160,0.3977786481644785,0.8259423549582319,0.41677412538160946,0.8092293054801186,8,16,256,512,160
10,0.5828193292649516,0.7339246118412314,0.615412379309294,0.6974310187018564,16,8,64,64,10
160,0.049448666396135765,0.9900221729490022,0.057704408987151457,0.9823977167440754,512,128,16,64,160
20,0.555962147707421,0.7317073168088486,0.5792856575419628,0.705042816308654,256,512,512,256,20
10,0.5932856346181121,0.7305986702838653,0.6192338188753935,0.6955280687330339,8,16,128,256,10
